id,airport_from,airport_to,date
559,2GA6,MT84,2013-10-13 01:13:50
560,2GA6,ID-KMM,2016-03-24 05:27:03
561,2GA6,6NE0,2013-11-04 13:27:40
562,2GA6,40CA,2011-11-06 05:20:03
563,2GA6,K20A,2015-06-05 00:52:09
564,CSG5,KZ-0027,2009-05-03 04:47:38
565,CSG5,SKNC,2009-01-18 18:20:58
566,CSG5,FQIA,2015-05-10 05:56:42
567,CSG5,LFIY,2011-11-12 13:04:43
568,CSG5,DWO,2015-03-24 20:15:58
569,CSG5,3IS8,2015-03-11 01:09:20
570,CSG5,MUSC,2014-10-25 23:08:52
571,CSG5,AZ74,2016-11-16 23:10:01
572,CSG5,1E6,2013-09-21 02:09:12
573,SWSX,MX-0507,2017-04-25 00:17:57
574,SWSX,OR37,2014-07-02 14:03:26
575,SWSX,MMGR,2011-09-06 01:18:56
576,SWSX,76B,2009-11-23 11:20:39
577,SWSX,SIJM,2017-01-04 05:10:55
578,LOGO,SATM,2017-02-06 21:07:55
579,LOGO,CJT2,2014-01-07 22:14:25
580,LOGO,SNSP,2017-08-28 16:19:13
581,LOGO,CT88,2016-01-17 03:11:12
582,LOGO,CYHA,2012-01-11 18:31:02
583,LOGO,HLGD,2013-10-29 21:39:44
584,LOGO,CA-0649,2014-11-24 14:31:00
585,LOGO,KWHP,2014-08-17 12:10:32
586,8FL8,59TX,2017-09-14 06:37:55
587,8FL8,CT65,2012-11-25 07:40:14
588,ID-0128,CN-0012,2009-08-27 00:07:17
589,ID-0128,OG28,2012-02-07 15:52:15
590,ID-0128,GB-0370,2015-08-06 15:53:01
591,ID-0128,FKKF,2015-07-19 19:30:14
592,ID-0128,PA22,2012-06-03 05:26:58
593,ID-0128,HEPS,2011-09-23 16:49:30
594,FYAM,GB-0559,2013-10-19 15:05:46
595,FYAM,3KY7,2009-09-25 21:21:35
596,FYAM,CPB3,2010-08-19 08:26:15
597,FYAM,CYZD,2016-07-20 08:54:10
598,FYAM,6MU9,2013-12-03 03:22:40
599,JP-0065,KBEA,2013-05-30 06:26:18
600,JP-0065,AL85,2009-10-14 07:14:07
601,EGEH,CSK9,2011-10-04 07:12:08
602,EGEH,MN49,2014-12-03 08:41:44
603,EGEH,C97,2012-02-10 12:21:59
604,EGEH,SVQL,2017-03-08 07:38:56
605,EGEH,KR-0910,2016-03-06 12:06:08
606,22OI,NA-0165,2010-06-26 17:04:00
607,22OI,IT-0360,2015-10-08 02:59:08
608,22OI,MS30,2009-07-28 23:18:31
609,22OI,SJPC,2012-12-30 05:26:19
610,22OI,BR-0248,2015-01-04 12:57:20
611,22OI,OR58,2016-01-13 04:13:27
612,22OI,KD73,2013-07-12 20:48:13
613,22OI,DE-0397,2013-07-15 04:48:22
614,45TN,4FL2,2016-09-03 14:49:39
615,45TN,RU-0400,2009-10-27 08:45:05
616,45TN,LFPO,2013-08-29 16:25:50
617,45TN,CA-0391,2012-07-09 16:07:24
618,45TN,MUOC,2015-05-27 13:33:45
619,45TN,KBUY,2010-06-05 12:26:55
620,AR-0465,CAC6,2014-08-03 02:18:42
621,AR-0465,NH16,2016-11-03 16:27:52
622,AR-0465,CYRB,2015-11-17 12:11:44
623,AR-0465,26MI,2010-09-20 00:55:05
624,AR-0465,KRND,2010-02-21 16:37:55
625,AR-0465,SJKI,2014-02-22 19:15:09
626,AR-0465,IG00,2016-10-12 15:46:25
627,AR-0465,KX39,2014-04-25 20:02:49
628,AR-0465,9NR8,2013-12-05 15:42:06
629,CL47,KKU,2016-09-14 10:49:06
630,CL47,3AK8,2015-06-30 09:23:32
631,RU-0323,57TE,2010-08-06 05:06:34
632,RU-0323,MNSI,2013-02-24 10:22:24
633,RU-0323,OR95,2011-02-15 19:22:02
634,RU-0323,CLK3,2010-05-12 12:01:25
635,RU-0323,ID52,2017-10-19 10:58:15
636,RU-0323,NA-0067,2016-05-27 02:48:58
637,RU-0323,KTNU,2012-11-20 02:37:23
638,RU-0323,IT-0242,2012-02-06 13:26:00
639,RU-0323,14VA,2015-04-11 10:06:59
640,RU-0323,UHAR,2010-06-26 23:23:38
641,RU-0323,GE99,2013-03-05 09:39:01
642,SNVH,KE-6024,2009-01-09 10:32:52
643,SNVH,CA-0435,2011-04-28 23:33:34
644,SNVH,FZVF,2013-12-21 05:13:47
645,SNVH,96VA,2015-07-11 06:38:07
646,SNVH,ID-0163,2010-07-01 07:48:10
647,SNVH,OIIP,2017-05-28 19:43:24
648,PA10,LFSF,2016-08-06 08:27:02
649,PA10,FR-0259,2013-03-29 14:26:02
650,SWWU,KBYS,2012-04-25 14:35:00
651,SWWU,1MO2,2010-08-21 22:36:34
652,SWWU,cjj3,2013-11-09 01:17:06
653,SWWU,BW-0004,2010-06-27 06:40:38
654,SWWU,SD59,2013-06-19 04:40:58
655,SWWU,LV-0039,2011-10-06 07:07:09
656,SWWU,9AR9,2017-09-17 18:09:28
657,SWWU,SJYP,2015-07-16 18:48:30
658,SWWU,0KY9,2013-02-02 13:53:16
659,SWWU,14MT,2015-03-13 12:28:22
660,SWWU,KAIA,2013-06-05 08:46:26
661,DE-0242,UA-8143,2015-03-22 07:18:52
662,DE-0242,MBNC,2017-07-12 18:18:20
663,DE-0242,02II,2013-04-19 21:59:39
664,DE-0242,LRBM,2016-09-05 21:14:15
665,DE-0242,CML2,2015-04-06 17:36:56
666,DE-0242,C00,2009-10-07 17:36:41
667,DE-0242,65AZ,2013-08-29 07:58:36
668,IT-0443,FA80,2010-03-08 11:57:54
669,IT-0443,AYNZ,2014-02-06 20:39:52
670,IT-0443,28PN,2017-06-04 14:19:34
671,IT-0443,CA-0253,2016-11-09 21:07:29
672,IT-0443,JY31,2017-05-19 22:55:37
673,SIBE,97WI,2016-12-21 23:57:29
674,SIBE,55NY,2014-03-09 03:19:36
675,K20N,LOAU,2017-01-28 17:50:34
676,K20N,FCMD,2017-04-11 16:23:38
677,K20N,OOH,2015-06-24 10:54:07
678,K20N,ES-0237,2013-10-20 08:20:10
679,K20N,PA05,2016-08-14 18:57:36
680,K20N,CN62,2011-03-23 17:15:33
681,K20N,SJQH,2011-07-02 03:39:09
682,K20N,RU-0077,2015-01-30 00:11:31
683,KC15,CYEL,2010-02-19 14:22:47
684,KC15,KE-0007,2011-03-22 15:56:59
685,KC15,MD03,2012-08-28 13:01:53
686,KC15,33IL,2014-07-23 14:20:04
687,KC15,LL90,2009-09-01 17:01:26
688,KC15,FBGY,2014-12-22 18:53:45
689,KC15,SJNV,2013-12-18 11:24:11
690,KC15,KR-0920,2009-05-07 10:54:06
691,KC15,SNYS,2017-06-27 05:47:54
692,KC15,DE-0195,2012-02-04 16:08:30
693,OG13,SKBN,2011-07-18 01:28:42
694,OG13,RU-0241,2011-04-01 15:31:46
695,OG13,OR53,2011-12-07 03:29:42
696,OG13,DE-0010,2016-07-26 08:38:02
697,OG13,TS46,2009-03-03 22:15:41
698,OG13,MY88,2014-11-04 09:46:08
699,OG13,K6G0,2016-02-11 22:23:11
700,OG13,CN-0092,2012-08-28 10:41:53
701,OG13,1NK0,2014-04-29 07:14:01
702,URRP,BY-0016,2016-07-03 19:46:45
703,URRP,CYPZ,2017-02-21 16:59:42
704,URRP,EPWA,2016-03-14 21:50:00
705,URRP,KP33,2012-05-30 03:23:16
706,URRP,KCMR,2013-08-30 11:49:49
707,URRP,LTCR,2010-09-03 21:26:03
708,URRP,54OH,2009-01-31 14:27:31
709,URRP,SK53,2016-07-01 12:58:12
710,URRP,TZ-0140,2012-07-06 11:37:09
711,URRP,01LS,2017-01-15 20:15:28
712,URRP,EDLW,2011-06-05 18:02:11
713,URRP,11PA,2011-04-16 13:52:14
714,URRP,BG-0006,2009-04-25 07:28:15
715,URRP,AYEN,2016-02-23 23:39:31
716,URRP,EBOO,2014-10-23 14:31:07
717,URRP,EPZP,2016-11-20 19:12:17
718,URRP,05AR,2014-03-04 23:17:05
719,URRP,KYIP,2012-02-24 03:40:38
720,URRP,MX-0456,2011-08-14 05:59:04
721,URRP,CA-0503,2009-11-01 16:26:19
722,URRP,58PA,2016-01-15 06:53:22
723,URRP,SJCJ,2017-01-03 16:10:40
724,URRP,OG22,2009-01-01 08:34:29
725,URRP,SDQU,2012-10-08 15:16:39
726,URRP,TX51,2014-04-05 03:34:03
727,URRP,TN43,2010-05-01 06:15:30
728,URRP,TS57,2014-09-04 13:40:33
729,URRP,KCXO,2014-08-15 13:28:48
730,URRP,NTTG,2011-01-17 20:12:50
731,URRP,NWWP,2014-05-11 01:02:43
732,URRP,MX-0761,2010-05-05 21:46:22
733,URRP,SVTG,2012-10-10 07:08:30
734,URRP,NZOM,2017-12-10 13:39:55
735,URRP,KARR,2010-05-14 13:10:59
736,URRP,21OG,2012-07-06 09:30:04
737,URRP,FR-0095,2016-07-21 12:09:03
738,URRP,MYCZ,2017-11-26 07:21:02
739,URRP,0CA6,2015-03-02 05:56:03
740,URRP,K3F3,2017-07-15 15:13:27
741,URRP,FWLP,2011-07-01 15:08:21
742,URRP,CL62,2012-07-10 22:23:49
743,URRP,SNBK,2009-08-18 05:21:36
744,URRP,DE-0047,2016-04-24 00:40:46
745,URRP,TS38,2015-11-12 12:24:49
746,URRP,cvb2,2012-01-21 15:05:11
747,URRP,FADL,2015-02-17 14:12:13
748,URRP,EDKN,2011-07-04 22:29:26
749,URRP,OPRN,2011-09-12 21:46:15
750,URRP,ES-0239,2016-02-01 09:31:04
751,URRP,SWTH,2012-08-09 18:52:55
752,URRP,KECP,2012-01-28 23:38:48
753,URRP,KWBW,2017-08-22 12:36:15
754,URRP,CD75,2013-06-04 01:52:31
755,URRP,BR-0158,2014-04-22 08:28:59
756,URRP,EDLB,2011-07-01 22:12:18
757,URRP,FA20,2015-08-23 20:01:09
758,URRP,NZLF,2011-10-04 18:25:53
759,URRP,SDEV,2009-08-28 04:49:03
760,URRP,32FD,2010-04-29 08:18:08
761,URRP,KP-0051,2010-06-26 06:13:22
762,URRP,KGWB,2015-04-09 21:29:14
763,URRP,FBGZ,2015-07-26 18:19:05
764,URRP,OPPI,2016-11-18 08:48:05
765,URRP,6TA7,2013-11-15 22:01:05
766,URRP,6FL1,2017-11-22 11:05:46
767,URRP,SLUU,2009-06-24 09:22:49
768,URRP,KR-0486,2015-08-22 07:43:04
769,URRP,BG-0026,2014-08-09 05:41:06
770,URRP,RKJO,2012-03-13 13:32:28
771,URRP,AR97,2012-03-26 09:27:53
772,URRP,AU-0059,2015-05-16 20:44:50
773,URRP,MMRX,2009-02-13 06:26:35
774,URRP,18IS,2017-04-30 02:47:01
775,URRP,CYKQ,2012-07-12 00:08:09
776,URRP,UA-0099,2015-02-04 16:02:48
777,URRP,1CA6,2016-07-26 02:22:18
778,URRP,SUYI,2010-08-08 13:27:04
779,URRP,SSJL,2012-12-29 01:58:06
780,URRP,RK96,2009-09-30 16:23:20
781,URRP,CA-0074,2013-08-23 21:04:53
782,URRP,KG-0022,2010-12-31 12:50:27
783,URRP,MX-0639,2009-04-17 07:51:56
784,URRP,CYZG,2015-12-09 10:27:54
785,URRP,48LL,2012-01-17 07:32:00
786,URRP,KEOE,2012-12-13 06:58:50
787,URRP,SNNM,2010-11-15 03:27:29
788,URRP,FVZC,2011-06-11 04:11:02
789,URRP,RU-0454,2011-06-26 01:04:40
790,URRP,0XA8,2014-02-28 10:47:55
791,URRP,SCNK,2010-09-27 17:47:27
792,URRP,FOOS,2014-06-07 20:55:45
793,URRP,CZ-0106,2009-06-12 07:48:41
794,URRP,HKUK,2016-08-01 23:45:46
795,URRP,LGAL,2016-08-02 16:42:47
796,URRP,17MS,2010-04-04 17:33:35
797,URRP,SCPH,2014-06-13 05:06:16
798,URRP,ES-0055,2010-02-21 01:42:43
799,URRP,SN47,2016-02-25 11:55:28
800,URRP,CKE4,2013-02-27 19:01:22
801,URRP,6MO1,2009-08-12 11:56:30
802,URRP,3OH1,2011-04-15 11:00:03
803,URRP,LKSN,2011-11-21 02:22:21
804,URRP,SNHU,2015-01-16 10:22:08
805,URRP,LEGD,2013-03-13 01:10:15
806,KDRP,FAPZ,2012-01-02 22:12:43
807,KDRP,AL44,2016-11-10 20:42:48
808,KDRP,D43,2009-02-06 18:36:45
809,KDRP,84Y,2016-05-10 11:36:44
810,KDRP,PACZ,2009-03-25 10:47:40
811,6PA0,6NJ3,2014-11-02 03:51:19
812,6PA0,NC74,2009-10-09 15:35:05
813,6PA0,SK-046,2013-03-07 22:58:51
814,6PA0,GB-0545,2011-11-09 11:41:12
815,6PA0,MPTO,2017-12-21 11:52:29
816,6PA0,IT-0271,2014-06-08 16:18:03
817,K3R2,00CN,2013-01-31 15:13:13
818,K3R2,OI81,2014-02-16 20:37:48
819,K3R2,OR47,2010-08-22 16:48:44
820,K3R2,0S2,2012-05-06 00:10:21
821,K3R2,DE-0156,2012-03-03 01:17:26
822,US-0398,FZMD,2009-06-25 18:07:47
823,US-0398,MX-0427,2014-02-15 17:23:47
824,US-0398,FA64,2014-02-03 18:36:14
825,US-0398,EEKI,2017-04-28 00:58:08
826,US-0398,CNH4,2009-05-30 12:27:12
827,US-0398,CKB9,2013-04-21 14:12:06
828,US-0398,8NY2,2015-05-02 02:06:44
829,US-0398,85N,2015-04-23 13:42:46
830,US-0398,KF46,2015-11-07 06:18:23
831,US-0311,1VA4,2012-08-13 06:09:42
832,US-0311,MMGL,2012-09-28 22:23:09
833,US-0311,1FD0,2016-01-16 20:41:37
834,US-0311,KE-6648,2013-02-21 05:42:46
835,US-0311,FBSN,2009-01-02 10:19:42
836,US-0311,KGRI,2013-09-21 21:53:37
837,7OH7,SNXI,2014-02-26 05:38:46
838,7OH7,MM65,2016-02-01 13:40:07
839,7OH7,05AK,2017-12-11 02:34:30
840,7OH7,0II8,2010-06-22 21:05:57
841,7OH7,DE-0228,2014-10-25 07:56:56
842,7OH7,MI60,2009-11-26 01:19:59
843,7OH7,KPBI,2011-05-08 18:46:32
844,7OH7,9OH3,2012-12-26 01:49:02
845,7OH7,KGRK,2009-02-26 20:28:11
846,7OH7,FR-0361,2014-04-10 06:20:15
847,RU-0168,LFCC,2011-12-06 22:31:21
848,RU-0168,FZUN,2012-01-28 15:57:21
849,RU-0168,74OR,2012-03-31 09:32:05
850,RU-0168,KMTJ,2012-07-07 21:50:49
851,RU-0168,93CO,2011-04-05 14:07:19
852,RU-0168,LEOC,2014-02-13 11:10:28
853,RU-0168,FL38,2011-08-21 18:30:36
854,RU-0168,AK50,2016-04-10 03:03:49
855,RU-0168,SSQI,2017-12-27 14:40:28
856,SSRH,SK-482,2009-10-31 12:42:02
857,SSRH,MX-0479,2015-08-24 00:56:21
858,SSRH,03MA,2016-09-01 02:49:12
859,SSRH,SCNI,2010-12-25 21:39:23
860,SSRH,NH44,2013-07-14 12:32:48
861,SSRH,NWWM,2017-08-20 14:46:07
862,SSRH,FQMR,2012-06-14 19:51:19
863,SSRH,JP-0025,2010-10-10 15:43:04
864,SSRH,07CT,2011-06-19 18:51:11
865,2NK2,KRPB,2017-06-21 02:03:43
866,2NK2,SJFN,2013-07-12 20:40:57
867,PN67,NYA,2009-09-10 15:28:31
868,PN67,1NE1,2015-09-08 22:35:59
869,FEA,UHKD,2012-07-13 16:26:30
870,FEA,1WI8,2014-04-05 17:52:40
871,FEA,CD-0006,2013-09-23 11:50:20
872,FEA,SSGQ,2017-03-24 15:01:36
873,FEA,RU-0196,2011-08-14 20:43:33
874,FEA,RU-0413,2010-09-16 14:25:18
875,SSYQ,CT21,2009-11-03 22:04:28
876,SSYQ,JO-0002,2010-05-01 07:40:04
877,SSYQ,SK-0069,2017-10-03 15:15:00
878,SSYQ,AYWO,2015-09-12 13:49:46
879,SSYQ,BGKA,2011-06-29 22:22:41
880,SSYQ,26FA,2016-04-11 06:12:13
881,SSYQ,KT00,2017-11-19 06:32:16
882,SSYQ,SICZ,2009-01-01 18:03:41
883,SSYQ,OTBH,2017-11-11 01:03:17
884,IA50,RPUL,2015-12-04 01:42:38
885,IA50,1IS2,2014-02-01 16:54:11
886,IA50,SNFR,2009-05-02 02:22:49
887,IA50,LZPT,2011-02-28 08:05:13
888,IA50,CEU2,2011-10-19 06:09:05
889,IA50,SE58,2013-09-22 05:02:12
890,IA50,BR-0231,2009-05-07 02:49:40
891,IA50,PG-0079,2015-11-08 10:57:24
892,52WA,DE-0011,2017-12-02 04:55:56
893,52WA,PL-0111,2012-11-09 18:10:41
894,52WA,19FD,2012-09-10 17:29:43
895,52WA,SWXA,2012-11-08 23:57:50
896,52WA,CA-0381,2009-05-13 03:59:28
897,LGKO,CND3,2009-09-18 12:59:26
898,LGKO,AR-0493,2017-01-30 10:18:10
899,LGKO,HAMA,2009-07-07 05:25:04
900,LGKO,SVSY,2014-03-23 02:07:56
901,LGKO,SJLW,2009-04-28 01:07:02
902,LGKO,TD-0003,2017-01-03 07:04:28
903,LGKO,FLJK,2014-02-07 03:08:53
904,LGKO,3LL4,2017-06-26 11:09:42
905,LGKO,CBC9,2013-03-22 13:08:08
906,LGKO,06TX,2013-05-09 08:36:22
907,LGKO,56MU,2015-06-05 00:00:55
908,LGKO,HELX,2013-03-28 23:29:51
909,LGKO,CL65,2011-02-06 20:14:53
910,LGKO,0KY7,2013-08-06 10:13:56
911,LGKO,9VA5,2015-10-11 04:01:07
912,LGKO,MX-0349,2016-05-15 20:58:36
913,LGKO,4D9,2011-02-21 00:37:18
914,LGKO,AZ12,2014-08-16 02:32:34
915,LGKO,28PA,2012-07-24 05:24:44
916,LGKO,0NK7,2015-02-16 11:20:31
917,LGKO,31PN,2015-06-26 04:39:10
918,LGKO,25CN,2012-11-06 14:28:23
919,LGKO,LQBK,2016-02-17 11:02:38
920,LGKO,GT-0007,2013-12-06 05:52:18
921,LGKO,PL-0078,2010-04-17 01:48:42
922,LGKO,EGCB,2011-05-16 20:54:52
923,SN13,CNK9,2009-03-07 08:59:24
924,SN13,6NC6,2011-04-13 13:07:03
925,SN13,FZOE,2015-11-20 18:42:22
926,SN13,CJT9,2012-11-21 14:19:23
927,SN13,4SC7,2014-08-03 08:43:03
928,HDMO,AR-0512,2014-02-17 09:48:57
929,HDMO,K0S7,2010-12-24 08:55:21
930,HDMO,GB-0004,2010-05-28 07:27:52
931,HDMO,PY-0021,2013-04-10 02:40:12
932,HDMO,SIAW,2012-12-12 05:20:55
933,HDMO,34MA,2010-10-26 08:18:26
934,HDMO,KR-0443,2010-02-12 21:50:34
935,HDMO,NA60,2011-01-30 05:23:58
936,HDMO,CPS2,2017-11-16 17:19:40
937,K01M,SNJN,2015-11-07 06:26:14
938,K01M,3TX1,2017-06-07 23:35:27
939,K01M,K3K7,2013-12-01 19:31:46
940,K01M,2JY5,2015-02-19 22:58:40
941,K01M,AZ16,2010-05-20 01:16:30
942,K01M,KR-0130,2017-06-29 12:46:58
943,FR-0079,EDWZ,2014-11-21 03:55:14
944,FR-0079,SIVO,2017-03-08 12:18:49
945,KRUE,MM38,2015-02-02 08:15:13
946,KRUE,AL95,2013-04-15 21:47:57
947,KRUE,BR-0350,2013-01-20 05:27:43
948,KRUE,NZFR,2015-10-15 10:51:42
949,KRUE,SNLJ,2017-11-16 09:00:37
950,KRUE,RK79,2015-10-19 23:08:46
951,KR-0389,AYYN,2017-03-04 05:57:52
952,KR-0389,9CA0,2010-08-09 17:17:59
953,17OK,GA64,2012-09-12 15:12:18
954,17OK,6TE5,2010-07-08 14:22:19
955,17OK,LSXH,2016-09-08 18:01:15
956,17OK,CSY4,2009-04-23 05:58:13
957,17OK,AO-0030,2015-01-06 22:44:16
958,SNTM,24PN,2012-01-27 17:44:34
959,SNTM,SK-212,2011-11-16 22:17:28
960,SNTM,21CO,2011-12-20 13:42:36
961,SNTM,FNCA,2013-10-15 19:32:52
962,SNTM,K03B,2013-03-11 12:55:53
963,SNTM,KAZO,2017-07-26 22:29:44
964,SNTM,JY19,2014-06-24 12:12:24
965,SNTM,IL32,2012-09-05 05:49:47
966,SNTM,ESMR,2010-03-08 04:45:00
967,SNTM,NC90,2011-10-25 10:00:55
968,MD00,SA35,2016-06-28 08:56:51
969,MD00,KR-0194,2009-05-31 14:36:36
970,MD00,CFR5,2013-03-19 04:36:38
971,MD00,9WN2,2010-06-11 12:20:27
972,MD00,OI36,2012-03-21 01:31:23
973,0KS7,17SD,2015-04-24 22:27:22
974,0KS7,CJP5,2016-01-24 13:09:39
975,0KS7,TW-0026,2017-01-06 17:16:41
976,0KS7,88G,2009-02-22 05:44:08
977,0KS7,29OR,2015-02-12 13:02:11
978,0KS7,TA84,2014-10-09 21:30:00
979,0KS7,RU-0137,2011-11-22 05:15:05
980,0KS7,KM77,2016-09-24 04:18:34
981,1FL1,SK-502,2014-05-23 18:41:16
982,1FL1,ENEL,2011-09-29 03:44:16
983,51KS,2IL3,2013-11-04 22:45:16
984,51KS,KR-0049,2017-12-16 01:22:07
985,51KS,NZ-0015,2010-03-24 10:25:16
986,51KS,K2T1,2013-12-14 00:16:55
987,51KS,LTFB,2009-02-14 10:14:33
988,KR-0635,23CN,2017-04-16 00:17:02
989,KR-0635,KR-0244,2013-06-30 21:48:29
990,SDUB,FYOU,2017-01-23 00:57:34
991,SDUB,CA-0680,2014-11-25 12:53:30
992,SDUB,CA-0403,2015-01-05 14:42:30
993,SDUB,SECO,2016-11-30 05:52:43
994,SDUB,OEAH,2016-11-13 02:00:31
995,SDUB,11TE,2011-07-04 05:47:52
996,KGPH,US-0380,2016-07-05 11:54:15
997,KGPH,RK76,2010-02-07 04:16:14
998,KGPH,68OI,2016-09-14 19:35:40
999,KGPH,KOXC,2015-12-31 21:36:31
1000,KGPH,79II,2012-03-29 15:00:40
1001,AE-0017,18TE,2017-02-10 03:41:42
1002,AE-0017,CAF6,2012-03-23 02:09:28
1003,7TX1,US-0324,2012-11-27 19:44:05
1004,7TX1,SSWL,2011-06-19 01:55:57
1005,EPLE,US-0791,2009-09-22 09:39:22
1006,EPLE,NL-0001,2017-04-28 04:44:55
1007,EPLE,US-0546,2009-01-01 16:36:48
1008,EPLE,BZ-CYC,2017-08-16 06:27:33
1009,EPLE,13IA,2011-05-06 01:48:29
1010,EPLE,SDTE,2011-02-05 20:04:13
1011,EPLE,5OK8,2010-08-26 10:19:34
1012,EPLE,1LL8,2014-03-02 20:25:55
1013,EPLE,20TX,2015-12-16 21:50:29
1014,EPLE,17MI,2014-10-24 04:32:56
1015,EPLE,SJGJ,2011-07-06 20:54:07
1016,LRBC,90CA,2014-04-29 10:14:16
1017,LRBC,DFCB,2011-04-11 05:06:40
1018,LRBC,24MI,2011-06-15 18:19:09
1019,LRBC,RU-0124,2014-06-02 03:54:23
1020,LRBC,8TS7,2016-02-06 00:05:20
1021,LRBC,73WA,2014-12-21 07:33:03
1022,LRBC,RU-9561,2015-01-24 07:17:29
1023,LRBC,19CL,2009-11-12 16:16:52
1024,LRBC,AR74,2009-05-31 20:42:53
1025,LRBC,SIDF,2011-02-04 20:54:20
1026,LRBC,AZ46,2014-10-03 12:54:03
1027,LRBC,SWYB,2009-10-24 23:55:42
1028,LRBC,SCSU,2014-03-25 03:09:14
1029,LRBC,CL83,2015-02-05 12:42:35
1030,LRBC,35LL,2014-04-26 21:45:16
1031,LRBC,SJRR,2014-05-03 03:45:39
1032,LRBC,SNHX,2016-07-28 08:42:14
1033,LRBC,NJ14,2010-01-05 15:08:14
1034,LRBC,57A,2011-10-01 15:17:44
1035,LRBC,CA-0312,2016-04-14 14:34:35
1036,LRBC,83L,2017-04-02 14:01:15
1037,LRBC,BIVH,2013-09-05 16:40:44
1038,LRBC,FZRN,2016-11-10 20:44:30
1039,LRBC,SDZY,2009-04-10 12:16:13
1040,LRBC,GE-0011,2016-08-28 23:59:56
1041,LRBC,GB-0565,2010-10-05 18:22:31
1042,LRBC,EDCB,2014-01-25 08:40:46
1043,LRBC,CA-0327,2011-10-09 14:34:35
1044,LRBC,SDCB,2016-01-22 09:31:33
1045,LRBC,CJA2,2016-02-25 12:30:25
1046,LRBC,FR-0115,2012-02-03 14:30:32
1047,LRBC,74PA,2015-05-09 19:22:34
1048,LRBC,35NJ,2012-09-07 11:15:24
1049,LRBC,04FL,2009-11-12 14:02:35
1050,LRBC,4NJ1,2011-12-09 23:44:31
1051,LRBC,CBC8,2015-05-28 22:40:23
1052,LRBC,SIGR,2017-06-24 16:31:48
1053,LRBC,CFN7,2015-10-12 00:11:09
1054,LRBC,NZDH,2014-04-24 20:53:23
1055,LRBC,IT-0089,2009-06-29 15:51:16
1056,LRBC,NV16,2012-06-25 17:20:33
1057,LRBC,NY39,2012-02-23 02:48:55
1058,LRBC,CBL6,2014-04-06 22:01:41
1059,LRBC,SLAN,2012-06-16 13:26:19
1060,LRBC,CEC3,2013-05-09 14:03:52
1061,US-0F3,CJG2,2011-07-08 12:43:23
1062,US-0F3,SSUQ,2010-06-17 15:20:05
1063,US-0F3,SHQN,2012-08-19 11:41:15
1064,US-0F3,K9D0,2009-05-09 19:10:36
1065,US-0F3,EDWO,2011-08-23 08:22:27
1066,US-0F3,BCP,2010-06-07 09:53:29
1067,IT-0302,O38,2009-08-29 08:17:23
1068,IT-0302,SK-102,2015-08-11 06:11:58
1069,IT-0302,HKKR,2015-07-08 00:50:35
1070,IT-0302,FL95,2015-01-02 15:25:35
1071,IT-0302,KE-0011,2015-06-26 17:40:13
1072,IT-0302,TM-0004,2015-05-13 17:50:41
1073,IT-0302,SNOA,2010-06-08 22:34:56
1074,IT-0302,26KS,2017-04-05 19:06:57
1075,IT-0302,3CO1,2016-05-11 17:19:46
1076,IT-0302,SWTL,2012-08-13 10:38:04
1077,IT-0302,FAGY,2011-07-25 03:52:34
1078,96VE,MS83,2013-07-08 11:41:59
1079,96VE,6II0,2013-11-17 03:31:41
1080,96VE,KR-0587,2013-09-12 19:00:45
1081,96VE,KPPF,2016-11-17 07:38:57
1082,96VE,K2R7,2011-05-06 06:00:54
1083,96VE,9B1,2010-11-23 13:35:06
1084,96VE,9OA5,2015-11-25 23:26:06
1085,96VE,EHBK,2012-10-02 04:27:21
1086,96VE,SETU,2010-09-25 21:56:48
1087,96VE,0FL8,2015-12-09 15:32:36
1088,RPLL,KT17,2011-05-04 22:49:11
1089,RPLL,OI73,2009-05-08 03:04:26
1090,RPLL,US-0664,2011-03-31 07:11:28
1091,RPLL,1OI4,2015-12-15 10:07:56
1092,RPLL,0CL2,2013-05-16 05:43:48
1093,RPLL,CY-0002,2009-10-02 05:56:14
1094,RPLL,PH-0038,2011-05-14 16:28:09
1095,RPLL,HEKG,2012-04-05 13:31:08
1096,RPLL,MMCE,2013-07-08 00:11:41
1097,RPLL,SMCO,2015-08-09 10:34:55
1098,RPLL,SSUM,2016-11-25 17:32:41
1099,RPLL,N20,2011-02-10 08:34:43
1100,RPLL,3IS8,2011-04-23 23:37:42
1101,RPLL,T91,2010-06-29 14:28:50
1102,RPLL,RKNS,2011-06-28 17:13:25
1103,RPLL,SDMA,2011-03-27 15:04:25
1104,RPLL,PH-0142,2011-01-29 06:23:01
1105,RPLL,LFCD,2014-07-17 07:45:52
1106,RPLL,EDFS,2017-01-31 02:54:16
1107,RPLL,SSEO,2011-10-17 09:47:14
1108,RPLL,3OI5,2009-03-16 06:14:12
1109,RPLL,NA-0024,2016-01-12 14:38:38
1110,RPLL,7CA4,2011-05-18 23:43:26
1111,RPLL,SNUZ,2011-11-05 23:29:28
1112,RPLL,GR-0009,2009-01-12 22:58:23
1113,RPLL,56OK,2015-09-02 14:33:04
1114,RPLL,CNK7,2017-01-26 20:57:08
1115,RPLL,82FL,2016-12-12 00:22:24
1116,RPLL,57TA,2017-07-13 02:55:40
1117,RPLL,FAUH,2012-03-08 01:50:14
1118,RPLL,8PA6,2017-03-14 22:35:07
1119,RPLL,EFKO,2015-11-04 18:18:07
