id,airport_from,airport_to,date
2281,05IA,2N5,2011-11-06 00:10:59
2282,05IA,01IL,2009-01-29 20:21:48
2283,05IA,0MA4,2017-11-18 06:45:18
2284,05IA,3IL8,2010-10-13 17:41:12
2285,05IA,02GE,2015-08-23 05:22:45
2286,05IA,35OI,2011-10-30 17:36:01
2287,37X,1AZ0,2011-07-07 13:16:10
2288,37X,1B3,2012-11-26 20:14:03
2289,37X,00WA,2015-03-13 18:18:36
2290,37X,29MT,2012-06-20 01:52:36
2291,37X,05PA,2017-11-17 02:59:48
2292,37X,41NY,2012-06-16 17:51:31
2293,37X,00MO,2016-10-31 00:51:45
2294,37X,3MS3,2017-03-02 00:45:55
2295,13TX,1ND7,2017-05-15 08:51:18
2296,13TX,39K,2013-12-08 07:02:23
2297,13TX,1MI9,2015-06-08 07:42:44
2298,13TX,38NY,2012-07-08 19:45:57
2299,13TX,30TS,2016-10-29 20:19:11
2300,13TX,00TE,2013-12-20 09:21:10
2301,13TX,19MI,2014-12-16 23:31:57
2302,13TX,0MA5,2014-10-15 22:01:25
2303,13TX,0CT5,2015-04-14 18:44:26
2304,13TX,3U0,2009-05-17 08:32:46
2305,1F6,1NJ2,2017-10-31 07:34:29
2306,1F6,0TN6,2014-05-21 03:27:56
2307,1F6,3MO4,2010-10-25 02:27:25
2308,1F6,08CN,2011-05-25 06:06:36
2309,1F6,25A,2013-11-21 22:56:53
2310,3CA6,0TN2,2011-07-12 22:57:15
2311,3CA6,1WA6,2010-01-09 11:26:49
2312,12MS,3FL4,2014-08-03 09:44:29
2313,12MS,29FD,2017-04-16 14:00:23
2314,12MS,03TX,2013-10-03 07:28:51
2315,12MS,3PA4,2012-09-10 12:16:12
2316,12MS,12WV,2016-01-07 21:43:50
2317,12MS,12LS,2012-06-24 07:44:18
2318,3S7,33PA,2011-07-11 23:17:27
2319,3S7,0MI8,2011-09-09 04:27:20
2320,3S7,1CO7,2015-06-24 20:16:21
2321,3S7,00HI,2012-03-08 20:13:58
2322,3S7,08II,2009-02-27 13:15:40
2323,3S7,06AR,2012-02-23 08:30:59
2324,3S7,0XS3,2013-08-20 15:19:37
2325,3S7,0XS5,2009-09-10 09:38:46
2326,3S7,23Y,2009-10-19 15:15:33
2327,3S7,42OK,2012-05-08 23:29:32
2328,3S7,23ND,2012-11-10 02:56:18
2329,3E7,0LL1,2016-04-01 13:00:30
2330,3E7,06TA,2010-01-18 08:05:01
2331,3E7,1LL8,2011-03-14 03:35:26
2332,3E7,0IL4,2010-10-27 08:50:41
2333,3E7,2CO8,2016-01-07 17:17:41
2334,3E7,3AL9,2010-09-22 22:04:58
2335,3E7,23AZ,2010-02-27 12:03:28
2336,3E7,1L4,2013-07-04 17:42:38
2337,3E7,32GA,2012-05-19 05:21:37
2338,3E7,04PN,2009-08-26 13:26:56
2339,3E7,12MN,2015-05-22 23:17:34
2340,11WA,16IN,2016-03-09 05:52:09
2341,11WA,39ME,2010-08-06 22:51:50
2342,11WA,2ID6,2009-06-23 09:25:01
2343,11WA,1CL2,2011-08-30 11:24:31
2344,11WA,00TA,2016-07-12 20:01:39
2345,11WA,29WI,2014-11-05 19:40:23
2346,11WA,3MA3,2012-04-25 22:53:56
2347,11WA,28NR,2013-09-05 23:07:49
2348,11WA,37VT,2014-02-15 20:23:13
2349,11WA,09I,2015-04-21 18:05:50
2350,11WA,12CO,2012-01-05 03:33:20
2351,1WN2,12NJ,2010-11-02 21:50:33
2352,1WN2,0IN3,2012-10-14 17:50:56
2353,1WN2,33LS,2016-05-24 21:12:30
2354,1WN2,38IN,2017-08-12 23:10:07
2355,1WN2,22MD,2013-04-02 01:33:45
2356,1WN2,0FL6,2017-06-01 16:27:20
2357,1WN2,1MU1,2011-10-10 09:51:35
2358,2SC7,07PN,2012-10-01 10:40:48
2359,2SC7,2A7,2014-12-19 10:57:03
2360,2SC7,1B3,2012-01-16 10:24:28
2361,2SC7,3NC1,2009-07-02 05:10:14
2362,2SC7,42KS,2017-06-10 16:27:57
2363,1LA0,06IS,2015-03-31 21:49:31
2364,1LA0,1SD7,2014-09-03 15:26:03
2365,1LA0,20OR,2013-12-28 06:11:51
2366,1LA0,1PA6,2017-01-19 03:40:15
2367,1LA0,3NK5,2012-05-25 07:58:35
2368,1LA0,2NY2,2012-10-29 03:40:03
2369,1LA0,1II7,2009-06-15 03:37:26
2370,02MI,02TE,2015-02-15 22:09:21
2371,02MI,38GA,2016-03-30 05:28:17
2372,02MI,16PA,2012-07-31 20:22:58
2373,02MI,45CL,2015-02-17 07:14:17
2374,02MI,15WA,2016-07-15 06:15:32
2375,02MI,05IL,2017-02-09 08:38:58
2376,02MI,1TN3,2010-10-23 20:17:51
2377,02MI,02UT,2015-01-19 19:27:38
2378,38ID,1MD8,2016-07-12 13:45:26
2379,38ID,43MI,2012-12-07 16:40:25
2380,38ID,1NV1,2017-09-27 21:54:30
2381,38ID,1NC2,2010-03-24 06:03:47
2382,38ID,26IS,2009-07-10 13:04:12
2383,38ID,05B,2016-11-17 05:09:43
2384,38ID,13OK,2017-06-07 01:17:34
2385,38ID,08NY,2015-05-01 06:37:30
2386,38ID,42MS,2015-07-04 02:42:40
2387,38ID,0TE8,2017-11-21 18:45:19
2388,00TN,14AL,2012-05-07 18:41:43
2389,00TN,3TE6,2009-03-04 01:33:53
2390,00TN,00CL,2011-03-27 17:30:50
2391,00TN,3AK2,2017-02-27 11:44:40
2392,00TN,26OH,2013-10-07 13:22:20
2393,00TN,2IS3,2015-05-21 02:13:47
2394,00TN,18LA,2009-11-04 05:56:42
2395,00TN,35IN,2009-01-19 20:27:24
2396,00TN,18NY,2011-03-21 12:05:01
2397,1CL6,15ME,2009-07-06 16:24:46
2398,1CL6,40TS,2013-04-12 00:58:24
2399,3XS9,1I6,2011-04-15 09:46:10
2400,3XS9,15CO,2014-04-01 23:37:05
2401,00TA,1IN4,2014-07-01 12:08:06
2402,00TA,0NC1,2010-02-19 05:34:18
2403,30OR,1K3,2010-10-01 03:02:22
2404,30OR,03M,2012-06-09 03:02:50
2405,30OR,0S2,2013-11-30 23:28:25
2406,30OR,2II8,2014-09-07 12:45:54
2407,30OR,2TX5,2015-03-17 01:42:09
2408,30OR,3TE0,2011-12-11 12:53:37
2409,2PS4,20LS,2009-11-16 00:57:58
2410,2PS4,24FA,2015-04-10 22:39:12
2411,2MO0,11S,2010-02-28 01:21:06
2412,2MO0,24NJ,2014-06-02 23:53:51
2413,2MO0,33WI,2014-11-13 05:18:31
2414,2MO0,3AK8,2017-10-23 16:48:16
2415,2MO0,1WA8,2012-02-19 21:40:37
2416,2MO0,1SD2,2011-09-06 00:55:32
2417,2MO0,45OR,2016-01-18 00:33:27
2418,2MO0,36WA,2010-02-10 03:50:06
2419,2MO0,38FA,2014-08-28 03:28:50
2420,2MO0,15II,2010-12-17 06:03:05
2421,2MO0,13Y,2010-06-13 23:43:53
2422,2LL7,03WA,2011-10-12 08:56:41
2423,2LL7,1VA7,2016-01-15 13:05:38
2424,2LL7,02VA,2016-07-28 03:11:46
2425,2LL7,1GA9,2009-09-07 14:13:24
2426,2LL7,0II7,2010-05-13 11:30:48
2427,2LL7,03NV,2009-03-25 00:45:15
2428,1CD5,2PS7,2016-05-01 14:56:24
2429,1CD5,1NV1,2017-11-04 22:16:27
2430,3TS6,2NJ0,2012-02-21 16:44:48
2431,3TS6,01NM,2015-10-30 00:43:49
2432,2XS1,20ID,2012-05-09 03:14:42
2433,2XS1,2PS3,2011-02-28 12:53:44
2434,2XS1,13IN,2013-12-15 11:05:04
2435,2XS1,0XA6,2017-08-24 02:31:27
2436,2XS1,24ME,2015-11-17 14:28:49
2437,2XS1,30GA,2013-12-15 02:46:25
2438,2XS1,45IA,2017-12-15 19:42:38
2439,2XS1,1SD9,2014-02-03 06:16:31
2440,2XS1,1KT9,2011-10-17 04:30:51
2441,2XS1,06LA,2014-06-26 00:08:37
2442,1XA5,06LA,2011-11-24 16:13:58
2443,1XA5,3GE8,2012-02-23 10:06:27
2444,1XA5,31OR,2012-06-17 14:26:43
2445,1XA5,16MD,2015-07-23 21:30:05
2446,1XA5,3AK1,2012-06-05 19:03:44
2447,1XA5,2TN9,2013-08-14 23:47:49
2448,1XA5,1FD6,2014-04-07 15:41:12
2449,1XA5,19PN,2014-04-08 07:20:59
2450,1XA5,33AZ,2010-09-27 20:44:34
2451,08F,0KS9,2015-01-06 13:09:57
2452,08F,2Y1,2016-04-14 16:45:57
2453,08F,34XS,2015-03-14 03:47:13
2454,08F,2VG6,2012-01-06 10:40:45
2455,08F,1K6,2010-02-05 13:02:27
2456,08F,2JY2,2012-03-07 18:23:57
2457,08F,1FL4,2010-11-22 10:22:23
2458,3VG8,25NY,2016-04-02 17:17:19
2459,3VG8,3NE9,2011-09-04 22:43:59
2460,0OK0,44VA,2016-08-12 01:40:26
2461,0OK0,0CD4,2015-09-12 10:18:59
2462,0OK0,34WA,2009-12-27 07:06:12
2463,0OK0,3NV3,2011-02-28 19:30:48
2464,0OK0,23VA,2017-05-23 10:19:13
2465,0OK0,07NJ,2010-12-28 14:27:27
2466,0OK0,03OI,2016-03-26 15:10:57
2467,0TX8,3MS8,2016-04-08 21:16:22
2468,0TX8,23NJ,2011-01-04 01:24:26
2469,0TX8,3MS2,2017-07-08 05:55:49
2470,0TX8,3VA0,2014-12-29 21:09:23
2471,0TX8,25NJ,2010-12-13 00:33:43
2472,0TX8,0SD2,2011-08-18 00:08:13
2473,0TX8,2OR5,2016-03-13 08:50:49
2474,0TX8,1OA7,2017-12-24 07:15:46
2475,0TX8,22MN,2017-07-15 17:18:31
2476,3NC2,35KY,2013-12-02 23:54:59
2477,3NC2,1NY8,2010-05-30 11:05:47
2478,1XS6,26OR,2014-02-05 09:50:49
2479,1XS6,11NK,2011-12-15 11:47:59
2480,09MN,08G,2011-07-03 11:34:18
2481,09MN,04WV,2013-10-09 11:23:55
2482,09MN,37FA,2014-03-15 21:20:03
2483,09MN,1FL1,2013-12-29 07:48:20
2484,09MN,23OR,2009-12-28 10:06:35
2485,09MN,31IS,2015-01-22 09:29:58
2486,09MN,17XA,2011-08-19 08:24:28
2487,09MN,0PS9,2011-04-12 03:10:11
2488,09MN,11OA,2014-08-27 11:23:15
2489,09MN,06I,2016-12-30 12:23:34
2490,35CA,3IS8,2009-03-18 12:05:06
2491,35CA,1CD4,2016-10-22 07:15:12
2492,40OK,22TS,2012-12-26 03:23:05
2493,40OK,3MN4,2012-02-09 16:01:22
2494,40OK,0C9,2016-01-15 16:44:52
2495,40OK,11NY,2011-10-10 10:30:40
2496,40OK,3NJ4,2013-12-21 18:26:55
2497,15LL,15CO,2011-05-31 06:30:28
2498,15LL,0IN8,2014-09-19 22:59:52
2499,15LL,41LA,2012-11-21 06:35:53
2500,15LL,00MT,2011-09-30 03:11:18
2501,15LL,32PA,2009-07-02 12:27:08
2502,15LL,1MN4,2011-11-09 20:53:29
2503,0CO5,2AZ1,2016-02-05 07:22:32
2504,0CO5,1OK6,2012-11-27 23:27:42
2505,0CO5,01NJ,2017-05-14 14:51:01
2506,0CO5,01WT,2012-03-31 18:24:23
2507,0CO5,24NH,2009-08-25 10:18:19
2508,0CO5,1AR2,2011-06-27 12:46:02
2509,3SD5,0TE2,2017-04-26 07:22:51
2510,3SD5,3TX7,2014-05-13 04:38:50
2511,2AR2,3Z1,2014-03-11 23:09:33
2512,2AR2,0MU1,2015-01-10 04:29:27
2513,2AR2,1JY5,2012-11-28 09:06:59
2514,2AR2,2MS3,2015-05-29 17:27:57
2515,2AR2,3OK2,2011-10-04 01:58:55
2516,2AR2,2OK2,2014-03-18 18:24:58
2517,2AR2,20MT,2014-09-18 16:49:29
2518,2AR2,2OA4,2015-02-22 13:22:05
2519,2AR2,3TA9,2011-08-06 15:39:22
2520,2SD0,2VT2,2010-10-27 07:35:36
2521,2SD0,04V,2013-06-08 14:15:43
2522,2SD0,2TA6,2009-10-18 05:51:14
2523,2SD0,44OK,2013-09-03 04:37:56
2524,2SD0,12MT,2017-04-23 17:19:12
2525,2SD0,3TE3,2014-11-06 21:40:30
2526,2SD0,0TN3,2015-02-09 21:12:37
2527,2SD0,16NE,2017-02-22 23:19:00
2528,2SD0,38TN,2014-11-02 16:28:02
2529,2SD0,26WI,2017-04-23 09:31:18
2530,3KY3,41NH,2011-06-07 18:10:35
2531,3KY3,3KS5,2014-09-13 01:39:42
2532,3KY3,15IL,2011-04-24 10:58:03
2533,3KY3,3FA8,2012-07-10 00:11:47
2534,3KY3,43AZ,2012-05-01 05:32:00
2535,3KY3,1S8,2013-05-26 19:49:26
2536,3KY3,2SD8,2011-07-02 05:12:41
2537,3KY3,02KS,2013-05-27 12:31:46
2538,3KY3,2CN7,2014-04-16 11:52:39
2539,08AZ,2MT8,2017-04-06 03:58:16
2540,08AZ,3AK5,2013-04-11 08:39:31
2541,0KY1,0ND7,2016-06-04 20:14:05
2542,0KY1,2TE1,2017-01-07 14:24:31
2543,0KY1,25OH,2012-02-06 07:53:35
2544,0KY1,06AL,2013-08-30 20:58:26
2545,0KY1,35WA,2014-05-31 07:44:57
2546,0KY1,1NE5,2012-10-21 22:16:58
2547,0KY1,04LA,2010-12-31 10:50:21
2548,0KY1,43CL,2012-07-12 11:07:27
2549,2CL0,3F5,2013-03-05 23:17:38
2550,2CL0,3GE9,2015-06-14 01:29:37
2551,15PN,20MD,2014-03-05 17:39:09
2552,15PN,17NK,2012-07-24 05:45:11
2553,2MN2,1CO0,2012-01-26 04:57:46
2554,2MN2,26OK,2013-11-26 05:06:52
2555,2MN2,31CL,2017-05-25 12:44:24
2556,2MN2,0MU0,2011-05-16 17:28:44
2557,2MN2,3T7,2015-10-03 06:49:39
2558,2MN2,30GA,2017-07-31 02:05:11
2559,2MN2,3MI3,2016-04-19 03:54:50
2560,2MN2,03I,2010-12-04 12:59:40
2561,2MN2,23OI,2015-03-30 14:29:10
2562,2MN2,0ME4,2012-08-28 23:34:36
2563,30CL,3IN7,2009-06-14 14:53:03
2564,30CL,11CA,2015-03-06 02:47:12
2565,0MI4,02MT,2012-02-07 10:40:11
2566,0MI4,2FD0,2011-05-22 01:03:10
2567,0MI4,2TE1,2013-10-22 03:16:05
2568,0MI4,43NE,2015-03-10 23:25:20
2569,0MI4,1ND3,2017-12-20 18:57:37
2570,0MI4,3FA4,2009-01-04 07:58:41
2571,0MI4,2NC8,2011-06-18 00:58:49
2572,0MI4,01GA,2014-07-20 13:51:17
2573,0MI4,0LA0,2009-07-16 12:01:39
2574,0MI4,3KY5,2011-02-18 12:19:54
2575,3IL0,2TX9,2011-02-25 02:41:40
2576,3IL0,43IN,2016-08-01 12:20:26
2577,14NE,15IL,2014-09-18 11:52:08
2578,14NE,40AR,2015-11-05 10:45:11
2579,14NE,0FL0,2012-04-12 14:55:55
2580,14NE,2II7,2017-04-19 22:01:59
2581,14NE,08B,2009-03-25 10:03:39
2582,14NE,31IL,2010-01-10 19:05:06
2583,14KS,3MI9,2009-10-06 08:42:41
2584,14KS,24OI,2016-10-23 11:56:15
2585,14KS,20AK,2014-07-07 04:03:32
2586,14KS,3G8,2017-05-06 20:11:54
2587,14KS,3TS9,2016-01-07 05:18:12
2588,14KS,3FL1,2010-02-11 17:26:58
2589,2IG4,15OK,2016-04-13 04:08:03
2590,2IG4,1TE4,2014-07-31 00:28:43
2591,2IG4,3TX6,2010-11-09 22:19:28
2592,2IG4,0E9,2017-02-08 20:47:15
2593,2IG4,3OK9,2014-05-28 20:08:20
2594,2IG4,15CA,2014-01-12 02:09:12
2595,2IG4,0N5,2016-01-21 23:07:54
2596,2IG4,0J0,2016-01-05 05:18:57
2597,2IG4,3AL2,2012-03-28 15:11:51
2598,2IG4,0KY3,2014-03-17 00:48:25
2599,2WA3,42MD,2015-07-30 17:56:28
2600,2WA3,2TE7,2014-04-20 18:50:58
2601,2WA3,00KY,2010-06-24 22:10:56
2602,2WA3,01CN,2013-06-28 19:23:10
2603,2WA3,28IS,2009-05-01 18:12:53
2604,2WA3,2TA6,2009-04-29 18:39:22
2605,2WA3,41TN,2014-11-03 04:53:58
2606,2WA3,29IS,2017-06-20 18:57:55
2607,1JY5,2A8,2012-12-22 09:58:23
2608,1JY5,24IL,2010-10-14 02:13:34
2609,1GA4,0II9,2015-04-11 13:54:49
2610,1GA4,1AK0,2010-03-26 09:31:23
2611,1GA4,2T2,2014-02-20 20:56:59
2612,1GA4,15MI,2010-02-12 22:08:29
2613,1GA4,12WV,2010-06-23 11:33:50
2614,1GA4,1MD0,2013-04-16 00:44:20
2615,1GA4,0OH6,2012-09-14 09:41:49
2616,1GA4,3MN7,2009-10-24 06:46:39
2617,1GA4,2H4,2013-07-29 00:01:40
2618,2TE0,20ME,2009-06-05 09:14:47
2619,2TE0,40FL,2010-06-16 02:50:22
2620,2TE0,1PN1,2017-04-09 19:32:52
2621,2TE0,2GA6,2017-06-10 07:47:17
2622,2TE0,16OH,2010-09-01 08:55:27
2623,2TE0,01GE,2012-08-10 15:08:40
2624,2TE0,05LA,2011-06-26 00:11:53
2625,2TE0,1M7,2010-05-31 00:11:21
2626,2TE0,3J6,2010-12-11 03:06:26
2627,2TE0,2TN3,2014-08-28 23:39:31
2628,24KY,13VG,2017-06-20 12:11:56
2629,24KY,43Y,2013-05-08 17:42:25
2630,24KY,1ME1,2014-03-15 17:56:41
2631,24KY,1TN5,2016-12-05 07:17:12
2632,24KY,1TE9,2009-05-18 03:00:30
2633,27TX,2H5,2010-07-28 21:44:38
2634,27TX,20FA,2010-11-14 21:21:54
2635,42VT,09PN,2013-07-07 13:15:04
2636,42VT,17PA,2013-04-29 21:21:27
2637,42VT,1WI7,2015-05-29 14:50:26
2638,42VT,0MN2,2016-04-10 17:42:53
2639,42VT,2CO6,2015-01-18 09:16:24
2640,42VT,1VA0,2012-06-12 14:33:20
2641,42VT,45MN,2010-04-07 02:05:06
2642,42VT,21TE,2012-07-08 18:31:51
2643,1TE0,19CO,2015-10-08 22:52:25
2644,1TE0,44TS,2013-11-19 04:08:18
2645,1TE0,2NE0,2017-12-09 10:20:23
2646,1TE0,22GE,2014-05-10 03:23:52
2647,1TE0,0IA9,2011-09-04 18:10:33
2648,1TE0,3FD3,2015-11-28 17:13:12
2649,1TE0,3OK2,2009-01-04 08:03:20
2650,1TE0,16TX,2017-08-30 23:39:27
2651,1TE0,13TN,2017-09-11 18:02:35
2652,20TX,32IN,2014-12-29 18:32:22
2653,20TX,37X,2011-10-13 15:10:12
2654,38C,3U2,2014-11-27 22:40:30
2655,38C,10AZ,2009-11-07 14:37:34
2656,38C,2NK2,2010-09-22 16:40:06
2657,38C,25FA,2017-08-24 23:02:55
2658,38C,17LA,2015-10-16 21:18:46
2659,38C,19II,2017-02-20 05:27:07
2660,04AZ,13GA,2013-12-21 05:50:35
2661,04AZ,37TA,2011-11-11 06:38:44
2662,04AZ,2S5,2013-04-05 08:48:45
2663,04AZ,0SD6,2011-06-20 02:52:42
2664,04AZ,35OK,2017-03-29 01:04:29
2665,04AZ,3PA3,2009-02-06 05:39:49
2666,04AZ,0NM7,2010-11-23 09:45:27
2667,04AZ,16OK,2014-04-14 23:07:24
2668,28PA,1ME1,2016-08-25 04:05:25
2669,28PA,16NC,2009-12-11 13:56:25
2670,28PA,32LA,2011-08-09 09:53:04
2671,28PA,14KS,2010-05-08 09:38:11
2672,28PA,0FL3,2009-06-28 23:35:04
2673,28PA,06FL,2016-08-29 06:50:25
2674,3WA4,0XS8,2010-09-28 15:47:24
2675,3WA4,2TA2,2013-06-16 05:00:34
2676,3WA4,0N0,2017-06-10 04:09:28
2677,3WA4,2CO2,2016-02-07 18:11:40
2678,3WA4,0WA2,2010-05-03 13:37:44
2679,3WA4,3S6,2010-01-30 21:21:07
2680,3WA4,2LA7,2017-07-22 03:33:48
2681,3WA4,0MN4,2011-04-16 10:04:23
2682,38V,3WA6,2014-01-24 00:56:48
2683,38V,0Q6,2014-02-04 10:07:10
2684,38V,2MI3,2013-10-28 22:04:53
2685,38V,13FA,2015-10-11 08:11:53
2686,38V,1MN0,2015-02-28 18:41:35
2687,38V,19OR,2017-07-20 21:33:15
2688,38V,2OA3,2012-03-29 23:24:17
2689,38V,39TS,2009-02-19 07:59:05
2690,38V,0KS6,2010-10-19 17:26:05
2691,38V,3AL9,2012-02-26 15:52:26
2692,38V,2GA0,2009-03-24 16:26:21
2693,16OH,0TS4,2017-06-04 17:52:18
2694,16OH,2IN2,2011-06-28 05:35:40
2695,05CO,0OI9,2011-06-20 15:21:38
2696,05CO,2GA9,2010-02-25 02:59:26
2697,05CO,29N,2013-04-13 03:08:23
2698,05CO,34ID,2011-08-26 17:58:30
2699,05CO,17LL,2014-03-22 14:44:09
2700,05CO,31IL,2012-10-13 08:45:56
2701,05CO,3A3,2010-12-14 20:56:16
2702,05CO,21MA,2010-09-17 18:06:33
2703,05CO,25MN,2015-03-17 00:31:04
2704,3GE9,09TN,2014-08-01 16:42:18
2705,3GE9,3S5,2009-08-05 08:08:37
2706,3GE9,2NC1,2012-11-20 12:17:11
2707,3GE9,0IN5,2014-09-24 14:37:28
2708,3GE9,09VA,2015-10-12 06:55:24
2709,3GE9,3AR8,2016-05-06 06:22:04
2710,3GE9,41MA,2015-11-17 02:11:45
2711,3GE9,0PA1,2011-06-10 09:23:36
2712,3GE9,0L4,2014-12-13 20:34:20
2713,1IS0,34IN,2011-01-23 13:21:49
2714,1IS0,28MI,2014-06-02 18:20:36
2715,1IS0,2AL0,2015-10-21 14:13:13
2716,1IS0,37S,2014-01-17 20:57:09
2717,1IS0,2TA4,2013-11-01 17:10:45
2718,1IS0,2NK3,2016-01-01 09:38:44
2719,1IS0,3NC2,2011-01-07 01:58:07
2720,01WI,13W,2012-08-08 01:03:26
2721,01WI,0Q3,2017-01-28 16:48:06
2722,01WI,15SD,2011-08-22 04:45:11
2723,01WI,0AR7,2015-02-20 22:51:27
2724,01WI,21TA,2009-06-07 04:21:44
2725,01WI,37TS,2009-05-10 11:10:37
2726,01WI,22AR,2009-06-18 04:34:51
2727,01WI,24FD,2011-05-12 14:39:03
2728,01WI,35OR,2016-01-01 06:24:11
2729,01WI,17AK,2017-04-26 03:38:17
2730,01WI,27WV,2010-08-07 21:29:22
2731,1GE3,16AZ,2012-11-23 00:06:20
2732,1GE3,1MA7,2011-12-07 06:21:30
2733,1GE3,16IN,2017-09-19 16:55:28
2734,1GE3,2WI6,2017-02-16 21:55:14
2735,1GE3,1NJ7,2009-07-08 02:39:08
2736,3PA7,3MD7,2009-10-06 11:46:00
2737,3PA7,0WI2,2015-08-20 18:59:21
2738,3WA9,23LS,2013-07-02 13:16:48
2739,3WA9,40ME,2010-10-02 16:15:38
2740,3WA9,15OI,2009-09-01 10:01:22
2741,3WA9,3PN1,2013-07-27 00:59:47
2742,3WA9,3T2,2010-10-25 17:16:55
2743,3WA9,2OG2,2017-04-04 17:12:50
2744,3WA9,03OH,2012-12-12 14:16:11
2745,3WA9,3WA1,2009-04-25 20:11:04
2746,2OK7,04NC,2015-04-17 03:23:31
2747,2OK7,1LA0,2013-06-15 07:56:28
2748,2OK7,3II0,2013-06-26 20:35:49
2749,2OK7,3PA8,2017-08-27 21:01:01
2750,2OK7,2SD5,2012-07-20 09:41:16
2751,2OK7,03NH,2013-10-28 12:33:24
2752,2OK7,3FL9,2013-06-18 17:19:13
2753,00IN,1VA9,2017-12-04 17:49:23
2754,00IN,1GA2,2017-07-09 18:15:19
2755,03N,04W,2014-02-13 06:29:35
2756,03N,1CA1,2017-11-04 09:47:31
2757,03N,2D6,2011-06-27 19:22:41
2758,03N,3MO3,2013-09-23 16:34:30
2759,03N,17LA,2016-12-30 16:09:30
2760,03N,17U,2011-07-24 11:12:54
2761,03N,11MO,2010-09-25 09:56:07
2762,05AZ,0MT5,2010-09-24 18:23:17
2763,05AZ,3CO2,2017-04-24 13:18:07
2764,17FL,0U8,2015-04-04 14:30:25
2765,17FL,3FD0,2010-01-13 00:58:42
2766,17FL,20K,2015-12-11 15:00:26
2767,17FL,08NY,2016-10-08 20:07:36
2768,17FL,32MS,2015-07-23 10:23:23
2769,17FL,3IS6,2009-01-17 07:43:29
2770,17FL,0TS0,2010-11-15 05:03:19
2771,17FL,01ID,2009-01-02 04:34:32
2772,17FL,0MY0,2010-07-15 07:27:08
2773,17FL,02SC,2013-05-09 20:48:26
2774,17FL,2LA5,2017-09-16 06:47:30
2775,10AR,3TN6,2013-04-27 16:11:41
2776,10AR,35IS,2014-05-25 12:45:41
2777,05NV,3AR9,2016-10-04 12:51:18
2778,05NV,1TN3,2016-07-26 05:20:00
2779,05NV,44CA,2017-04-06 10:07:47
2780,05NV,33NJ,2014-09-22 21:56:45
2781,05NV,42OR,2017-08-31 19:18:19
2782,05NV,2T5,2011-02-01 01:57:17
2783,05NV,13NM,2013-07-21 07:11:41
2784,05NV,3XS7,2009-10-21 08:27:23
2785,05NV,2NA7,2013-07-29 23:51:18
2786,05NV,1GE5,2010-07-09 13:38:21
2787,05NV,3SD5,2015-04-04 13:18:09
2788,0NJ0,1MN8,2011-04-15 09:09:45
2789,0NJ0,1FA9,2013-05-14 12:39:47
2790,19KS,00OR,2015-07-03 07:02:46
2791,19KS,27KY,2017-09-01 04:25:15
2792,2H4,20CL,2017-10-11 15:06:08
2793,2H4,01FD,2016-08-07 23:55:28
2794,2H4,3PN5,2017-08-14 09:45:25
2795,2H4,3C1,2011-10-07 09:09:44
2796,2H4,28U,2017-07-01 20:17:09
2797,2H4,3TE7,2010-06-25 04:45:19
2798,2H4,2IA3,2016-11-27 22:24:34
2799,2H4,07OR,2017-10-09 07:55:50
2800,2H4,19AL,2009-07-18 16:17:36
2801,2H4,06AK,2014-10-21 16:48:53
2802,3T7,0NY8,2014-09-04 09:13:19
2803,3T7,1MU4,2016-04-18 08:18:22
2804,3T7,09TE,2016-07-08 01:38:24
2805,3T7,3WA1,2013-09-03 16:16:43
2806,3T7,0XS2,2014-06-22 19:14:10
2807,3T7,2S2,2010-10-21 07:28:16
2808,3T7,2AL1,2012-06-22 11:30:14
2809,3T7,23WY,2011-04-13 17:14:05
2810,3T7,39K,2014-09-26 10:01:30
2811,3T7,22VT,2009-08-23 08:20:32
2812,0GA3,0MN1,2016-11-09 13:43:07
2813,0GA3,43TS,2009-04-05 02:39:05
2814,0GA3,0AK7,2017-02-18 18:00:34
2815,0GA3,0MO5,2013-10-15 08:18:52
2816,0GA3,2PS7,2011-09-26 03:14:42
2817,1WI3,0MI1,2016-05-10 23:40:16
2818,1WI3,38PA,2009-05-08 16:35:46
2819,1WI3,0KY3,2015-05-21 20:16:41
2820,1WI3,25IL,2009-10-28 04:58:23
2821,1WI3,0NK8,2011-04-17 16:05:38
2822,1WI3,1MU4,2009-11-24 10:30:37
2823,1WI3,0WN2,2017-03-18 09:07:39
2824,1WI3,3U5,2016-10-30 20:00:35
2825,3AR0,3Z8,2010-08-30 08:58:19
2826,3AR0,3XS9,2015-06-03 07:03:45
2827,3AR0,20CT,2016-11-20 03:35:45
2828,3AR0,0W7,2013-03-04 03:25:23
2829,3AR0,36PA,2016-08-22 12:49:28
2830,3AR0,01MA,2016-02-25 12:31:57
2831,3AR0,1IN6,2017-09-14 21:24:04
2832,3AZ7,2IS6,2009-11-08 02:57:02
2833,3AZ7,0XS5,2015-06-04 21:37:53
2834,37OK,31LA,2017-03-23 21:16:23
2835,37OK,1IA6,2012-11-15 01:10:26
2836,2ND3,34MI,2010-01-25 11:26:13
2837,2ND3,06VA,2016-04-29 13:11:19
2838,2ND3,02HI,2016-01-22 14:22:11
2839,2ND3,2ID7,2011-05-31 01:25:53
2840,2ND3,13OK,2012-08-17 01:11:55
2841,2ND3,34LS,2017-01-14 18:47:33
